Image_Name,Disease,Path,Height,Width,Status
106089.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106089.jpg,640,480,OK
106092.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106092.jpg,640,480,OK
106117.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106117.jpg,640,480,OK
106141.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106141.jpg,640,480,OK
106142.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106142.jpg,640,480,OK
106202.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106202.jpg,640,480,OK
106232.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106232.jpg,640,480,OK
106263.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106263.jpg,640,480,OK
106272.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106272.jpg,640,480,OK
106280.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106280.jpg,640,480,OK
106292.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106292.jpg,640,480,OK
106295.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106295.jpg,640,480,OK
106339.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106339.jpg,640,480,OK
106340.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106340.jpg,640,480,OK
106388.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106388.jpg,640,480,OK
106395.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106395.jpg,640,480,OK
106413.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106413.jpg,640,480,OK
106419.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106419.jpg,640,480,OK
106510.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106510.jpg,640,480,OK
106514.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106514.jpg,640,480,OK
106539.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106539.jpg,640,480,OK
106545.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106545.jpg,640,480,OK
106562.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106562.jpg,640,480,OK
106599.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106599.jpg,640,480,OK
106615.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106615.jpg,640,480,OK
106624.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106624.jpg,640,480,OK
106629.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106629.jpg,640,480,OK
106645.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106645.jpg,640,480,OK
106698.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106698.jpg,640,480,OK
106713.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106713.jpg,640,480,OK
106754.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106754.jpg,640,480,OK
106760.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106760.jpg,640,480,OK
106794.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106794.jpg,640,480,OK
106811.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106811.jpg,640,480,OK
106812.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106812.jpg,640,480,OK
106853.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106853.jpg,640,480,OK
106861.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106861.jpg,640,480,OK
106916.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106916.jpg,640,480,OK
106934.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106934.jpg,640,480,OK
106938.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106938.jpg,640,480,OK
106949.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106949.jpg,640,480,OK
106964.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106964.jpg,640,480,OK
106984.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\106984.jpg,640,480,OK
107021.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107021.jpg,640,480,OK
107036.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107036.jpg,640,480,OK
107064.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107064.jpg,640,480,OK
107104.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107104.jpg,640,480,OK
107162.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107162.jpg,640,480,OK
107177.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107177.jpg,640,480,OK
107178.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107178.jpg,640,480,OK
107246.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107246.jpg,640,480,OK
107251.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107251.jpg,640,480,OK
107254.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107254.jpg,640,480,OK
107274.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107274.jpg,640,480,OK
107284.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107284.jpg,640,480,OK
107296.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107296.jpg,640,480,OK
107326.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107326.jpg,640,480,OK
107423.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107423.jpg,640,480,OK
107466.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107466.jpg,640,480,OK
107472.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107472.jpg,640,480,OK
107474.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107474.jpg,640,480,OK
107493.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107493.jpg,640,480,OK
107532.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107532.jpg,640,480,OK
107533.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107533.jpg,640,480,OK
107547.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107547.jpg,640,480,OK
107592.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107592.jpg,640,480,OK
107594.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107594.jpg,640,480,OK
107617.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107617.jpg,640,480,OK
107619.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107619.jpg,640,480,OK
107643.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107643.jpg,640,480,OK
107761.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107761.jpg,640,480,OK
107812.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107812.jpg,640,480,OK
107829.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107829.jpg,640,480,OK
107844.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107844.jpg,640,480,OK
107863.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107863.jpg,640,480,OK
107873.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107873.jpg,640,480,OK
107904.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107904.jpg,640,480,OK
107907.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107907.jpg,640,480,OK
107928.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107928.jpg,640,480,OK
107979.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107979.jpg,640,480,OK
107998.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\107998.jpg,640,480,OK
108005.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108005.jpg,640,480,OK
108018.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108018.jpg,640,480,OK
108039.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108039.jpg,640,480,OK
108046.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108046.jpg,640,480,OK
108056.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108056.jpg,640,480,OK
108078.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108078.jpg,640,480,OK
108102.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108102.jpg,640,480,OK
108117.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108117.jpg,640,480,OK
108125.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108125.jpg,640,480,OK
108129.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108129.jpg,640,480,OK
108150.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108150.jpg,640,480,OK
108183.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108183.jpg,640,480,OK
108199.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108199.jpg,640,480,OK
108231.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108231.jpg,640,480,OK
108257.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108257.jpg,640,480,OK
108265.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108265.jpg,640,480,OK
108320.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108320.jpg,640,480,OK
108340.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108340.jpg,640,480,OK
108353.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108353.jpg,640,480,OK
108396.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108396.jpg,640,480,OK
108415.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108415.jpg,640,480,OK
108422.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108422.jpg,640,480,OK
108425.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108425.jpg,640,480,OK
108429.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108429.jpg,640,480,OK
108487.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108487.jpg,640,480,OK
108520.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108520.jpg,640,480,OK
108522.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108522.jpg,640,480,OK
108526.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108526.jpg,640,480,OK
108533.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108533.jpg,640,480,OK
108541.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108541.jpg,640,480,OK
108552.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108552.jpg,640,480,OK
108631.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108631.jpg,640,480,OK
108668.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108668.jpg,640,480,OK
108673.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108673.jpg,640,480,OK
108696.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108696.jpg,640,480,OK
108697.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108697.jpg,640,480,OK
108725.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108725.jpg,640,480,OK
108748.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108748.jpg,640,480,OK
108765.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108765.jpg,640,480,OK
108796.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108796.jpg,640,480,OK
108817.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108817.jpg,640,480,OK
108828.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108828.jpg,640,480,OK
108844.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108844.jpg,640,480,OK
108855.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108855.jpg,640,480,OK
108868.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108868.jpg,640,480,OK
108876.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108876.jpg,640,480,OK
108883.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108883.jpg,640,480,OK
108884.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108884.jpg,640,480,OK
108929.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108929.jpg,640,480,OK
108974.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108974.jpg,640,480,OK
108976.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\108976.jpg,640,480,OK
109021.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109021.jpg,640,480,OK
109067.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109067.jpg,640,480,OK
109115.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109115.jpg,640,480,OK
109121.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109121.jpg,640,480,OK
109173.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109173.jpg,640,480,OK
109196.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109196.jpg,640,480,OK
109214.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109214.jpg,640,480,OK
109219.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109219.jpg,640,480,OK
109249.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109249.jpg,640,480,OK
109275.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109275.jpg,640,480,OK
109289.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109289.jpg,640,480,OK
109304.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109304.jpg,640,480,OK
109306.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109306.jpg,640,480,OK
109315.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109315.jpg,640,480,OK
109320.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109320.jpg,640,480,OK
109324.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109324.jpg,640,480,OK
109332.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109332.jpg,640,480,OK
109360.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109360.jpg,640,480,OK
109366.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109366.jpg,640,480,OK
109372.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109372.jpg,640,480,OK
109375.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109375.jpg,640,480,OK
109422.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109422.jpg,640,480,OK
109428.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109428.jpg,640,480,OK
109440.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109440.jpg,640,480,OK
109441.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109441.jpg,640,480,OK
109460.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109460.jpg,640,480,OK
109514.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109514.jpg,640,480,OK
109520.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109520.jpg,640,480,OK
109588.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109588.jpg,640,480,OK
109635.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109635.jpg,640,480,OK
109666.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109666.jpg,640,480,OK
109669.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109669.jpg,640,480,OK
109673.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109673.jpg,640,480,OK
109674.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109674.jpg,640,480,OK
109768.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109768.jpg,640,480,OK
109775.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109775.jpg,640,480,OK
109785.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109785.jpg,640,480,OK
109795.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109795.jpg,640,480,OK
109818.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109818.jpg,640,480,OK
109831.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109831.jpg,640,480,OK
109844.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109844.jpg,640,480,OK
109870.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109870.jpg,640,480,OK
109905.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109905.jpg,640,480,OK
109910.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109910.jpg,640,480,OK
109940.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109940.jpg,640,480,OK
109950.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109950.jpg,640,480,OK
109972.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109972.jpg,640,480,OK
109975.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109975.jpg,640,480,OK
109995.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\109995.jpg,640,480,OK
110022.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110022.jpg,640,480,OK
110079.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110079.jpg,640,480,OK
110083.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110083.jpg,640,480,OK
110090.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110090.jpg,640,480,OK
110204.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110204.jpg,640,480,OK
110213.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110213.jpg,640,480,OK
110234.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110234.jpg,640,480,OK
110277.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110277.jpg,640,480,OK
110292.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110292.jpg,640,480,OK
110315.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110315.jpg,640,480,OK
110320.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110320.jpg,640,480,OK
110382.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110382.jpg,640,480,OK
110392.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110392.jpg,640,480,OK
110400.jpg,bacterial_leaf_blight,train_images\bacterial_leaf_blight\110400.jpg,640,480,OK
100042.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100042.jpg,640,480,OK
100081.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100081.jpg,640,480,OK
100084.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100084.jpg,640,480,OK
100105.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100105.jpg,640,480,OK
100145.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100145.jpg,640,480,OK
100150.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100150.jpg,640,480,OK
100178.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100178.jpg,640,480,OK
100200.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100200.jpg,640,480,OK
100212.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100212.jpg,640,480,OK
100235.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100235.jpg,640,480,OK
100264.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100264.jpg,640,480,OK
100279.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100279.jpg,640,480,OK
100284.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100284.jpg,640,480,OK
100299.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100299.jpg,640,480,OK
100300.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100300.jpg,640,480,OK
100327.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100327.jpg,640,480,OK
100385.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100385.jpg,640,480,OK
100394.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100394.jpg,640,480,OK
100409.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100409.jpg,640,480,OK
100485.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100485.jpg,640,480,OK
100494.jpg,bacterial_leaf_streak,train_images\bacterial_leaf_streak\100494.jpg,640,480,OK
